clip	duration[ms]
common_voice_xmf_42562199.mp3	5004
common_voice_xmf_42137513.mp3	5796
common_voice_xmf_42393603.mp3	5040
common_voice_xmf_42368062.mp3	6840
common_voice_xmf_42243033.mp3	9828
common_voice_xmf_42603001.mp3	9000
common_voice_xmf_42062191.mp3	4968
common_voice_xmf_42006610.mp3	6696
common_voice_xmf_42605473.mp3	6408
common_voice_xmf_42539408.mp3	5076
common_voice_xmf_42073483.mp3	8388
common_voice_xmf_42062352.mp3	7236
common_voice_xmf_42675886.mp3	3924
common_voice_xmf_43228602.mp3	6948
common_voice_xmf_42675843.mp3	6768
common_voice_xmf_42676028.mp3	5652
common_voice_xmf_43228633.mp3	6120
common_voice_xmf_42635371.mp3	5040
common_voice_xmf_42014798.mp3	4896
common_voice_xmf_41964978.mp3	7380
common_voice_xmf_42401685.mp3	8928
common_voice_xmf_42393847.mp3	3240
common_voice_xmf_43213741.mp3	4500
common_voice_xmf_42368190.mp3	5616
common_voice_xmf_42023930.mp3	8280
common_voice_xmf_42532427.mp3	4896
common_voice_xmf_42030416.mp3	3780
common_voice_xmf_42400599.mp3	9288
common_voice_xmf_42623662.mp3	3780
common_voice_xmf_42405817.mp3	5616
common_voice_xmf_42852335.mp3	1836
common_voice_xmf_42447477.mp3	4176
common_voice_xmf_42432000.mp3	5436
common_voice_xmf_42539419.mp3	3456
common_voice_xmf_42385408.mp3	5148
common_voice_xmf_42400659.mp3	2556
common_voice_xmf_42467756.mp3	10728
common_voice_xmf_42376893.mp3	4248
common_voice_xmf_43127377.mp3	5220
common_voice_xmf_42444367.mp3	3240
common_voice_xmf_42087868.mp3	6336
common_voice_xmf_42416321.mp3	5400
common_voice_xmf_42073854.mp3	6768
common_voice_xmf_42677683.mp3	6732
common_voice_xmf_42691054.mp3	5796
common_voice_xmf_42539415.mp3	4500
common_voice_xmf_42545608.mp3	3816
common_voice_xmf_41993636.mp3	10728
common_voice_xmf_42368293.mp3	9540
common_voice_xmf_42459764.mp3	4860
common_voice_xmf_42416373.mp3	3816
common_voice_xmf_42635430.mp3	6048
common_voice_xmf_42463189.mp3	2448
common_voice_xmf_42136924.mp3	7200
common_voice_xmf_42343255.mp3	8460
common_voice_xmf_43407393.mp3	5112
common_voice_xmf_43127228.mp3	5436
common_voice_xmf_42522235.mp3	3060
common_voice_xmf_42369821.mp3	6408
common_voice_xmf_42343566.mp3	5076
common_voice_xmf_42469175.mp3	6948
common_voice_xmf_42087594.mp3	7128
common_voice_xmf_42604919.mp3	4428
common_voice_xmf_42400578.mp3	7020
common_voice_xmf_42551552.mp3	5400
common_voice_xmf_42343259.mp3	6408
common_voice_xmf_42995648.mp3	5976
common_voice_xmf_42603014.mp3	5040
common_voice_xmf_42697357.mp3	4428
common_voice_xmf_42415987.mp3	5940
common_voice_xmf_42397938.mp3	5868
common_voice_xmf_42447932.mp3	5328
common_voice_xmf_42343806.mp3	4500
common_voice_xmf_43147219.mp3	3600
common_voice_xmf_42531850.mp3	7740
common_voice_xmf_42562042.mp3	5220
common_voice_xmf_42385362.mp3	5436
common_voice_xmf_42416074.mp3	3636
common_voice_xmf_42162844.mp3	7560
common_voice_xmf_42448484.mp3	3528
common_voice_xmf_43443359.mp3	1944
common_voice_xmf_42283699.mp3	6336
common_voice_xmf_42137082.mp3	7596
common_voice_xmf_42691464.mp3	6048
common_voice_xmf_42091845.mp3	8928
common_voice_xmf_42162845.mp3	8280
common_voice_xmf_42400497.mp3	5796
common_voice_xmf_42602952.mp3	5760
common_voice_xmf_42400727.mp3	5688
common_voice_xmf_42690908.mp3	5076
common_voice_xmf_42450812.mp3	3960
common_voice_xmf_42444800.mp3	3780
common_voice_xmf_42620961.mp3	4536
common_voice_xmf_43308097.mp3	5796
common_voice_xmf_42415996.mp3	5148
common_voice_xmf_42137707.mp3	6696
common_voice_xmf_42447515.mp3	7920
common_voice_xmf_42462585.mp3	5508
common_voice_xmf_42397329.mp3	7380
common_voice_xmf_42459669.mp3	5616
common_voice_xmf_42457141.mp3	4032
common_voice_xmf_43043244.mp3	7380
common_voice_xmf_42351640.mp3	5976
common_voice_xmf_42377232.mp3	4608
common_voice_xmf_42407390.mp3	7308
common_voice_xmf_42457290.mp3	4068
common_voice_xmf_42620950.mp3	5616
common_voice_xmf_42447856.mp3	5580
common_voice_xmf_42619696.mp3	7200
common_voice_xmf_42435812.mp3	4176
common_voice_xmf_42400779.mp3	5616
common_voice_xmf_42400644.mp3	4428
common_voice_xmf_42062458.mp3	8136
common_voice_xmf_43127478.mp3	6228
common_voice_xmf_42386110.mp3	5616
common_voice_xmf_42443741.mp3	5436
common_voice_xmf_42062370.mp3	5400
common_voice_xmf_42062136.mp3	7236
common_voice_xmf_42366606.mp3	7020
common_voice_xmf_42443810.mp3	5040
common_voice_xmf_42603256.mp3	4500
common_voice_xmf_42104458.mp3	4608
common_voice_xmf_42691577.mp3	5040
common_voice_xmf_42603118.mp3	5760
common_voice_xmf_42691600.mp3	7812
common_voice_xmf_42062245.mp3	5760
common_voice_xmf_42344070.mp3	5616
common_voice_xmf_42478131.mp3	7200
common_voice_xmf_41993765.mp3	6048
common_voice_xmf_42623640.mp3	2736
common_voice_xmf_42344645.mp3	6300
common_voice_xmf_42562010.mp3	3456
common_voice_xmf_42602931.mp3	4788
common_voice_xmf_42427781.mp3	9900
common_voice_xmf_42352522.mp3	5148
common_voice_xmf_42397861.mp3	4356
common_voice_xmf_42551196.mp3	3888
common_voice_xmf_42416018.mp3	3780
common_voice_xmf_42447828.mp3	4536
common_voice_xmf_42427880.mp3	5400
common_voice_xmf_43443423.mp3	5004
common_voice_xmf_42087774.mp3	5580
common_voice_xmf_42601108.mp3	8784
common_voice_xmf_42690705.mp3	7956
common_voice_xmf_42478105.mp3	8280
common_voice_xmf_42435801.mp3	7020
common_voice_xmf_42462895.mp3	6156
common_voice_xmf_42067796.mp3	6300
common_voice_xmf_42539282.mp3	3276
common_voice_xmf_42690974.mp3	3960
common_voice_xmf_42450805.mp3	4680
common_voice_xmf_43213760.mp3	8460
common_voice_xmf_42482288.mp3	10440
common_voice_xmf_42432045.mp3	4644
common_voice_xmf_42447633.mp3	7848
common_voice_xmf_42405766.mp3	3996
common_voice_xmf_42062166.mp3	6336
common_voice_xmf_42691483.mp3	10116
common_voice_xmf_42385191.mp3	4536
common_voice_xmf_42448343.mp3	4608
common_voice_xmf_42604993.mp3	3600
common_voice_xmf_42450841.mp3	4680
common_voice_xmf_42435811.mp3	9216
common_voice_xmf_42583357.mp3	5040
common_voice_xmf_42482447.mp3	10548
common_voice_xmf_42416007.mp3	6228
common_voice_xmf_43108770.mp3	5256
common_voice_xmf_42405494.mp3	5688
common_voice_xmf_42522570.mp3	5400
common_voice_xmf_42463092.mp3	5508
common_voice_xmf_42416388.mp3	4716
common_voice_xmf_42405496.mp3	9576
common_voice_xmf_43147537.mp3	6336
common_voice_xmf_42609430.mp3	5616
common_voice_xmf_42677704.mp3	6480
common_voice_xmf_42444132.mp3	4860
common_voice_xmf_42381437.mp3	4140
common_voice_xmf_43108873.mp3	4176
common_voice_xmf_42137724.mp3	5436
common_voice_xmf_45737052.mp3	3960
common_voice_xmf_42635483.mp3	4968
common_voice_xmf_42467745.mp3	8748
common_voice_xmf_42424172.mp3	6768
common_voice_xmf_42073395.mp3	5940
common_voice_xmf_42376133.mp3	5076
common_voice_xmf_42087762.mp3	9540
common_voice_xmf_42532363.mp3	5256
common_voice_xmf_42663308.mp3	7776
common_voice_xmf_42427939.mp3	8820
common_voice_xmf_42377502.mp3	7416
common_voice_xmf_42405750.mp3	5256
common_voice_xmf_42603046.mp3	3420
common_voice_xmf_43243964.mp3	7056
common_voice_xmf_42539474.mp3	8208
common_voice_xmf_42367076.mp3	5076
common_voice_xmf_42457274.mp3	7236
common_voice_xmf_43127342.mp3	4500
common_voice_xmf_42243087.mp3	4896
common_voice_xmf_42343187.mp3	5868
common_voice_xmf_42532433.mp3	4788
common_voice_xmf_43127238.mp3	4248
common_voice_xmf_42482247.mp3	6660
common_voice_xmf_42392769.mp3	7200
common_voice_xmf_42688161.mp3	6408
common_voice_xmf_43018010.mp3	5436
common_voice_xmf_42427770.mp3	8676
common_voice_xmf_42385221.mp3	6948
common_voice_xmf_42137020.mp3	4428
common_voice_xmf_42062284.mp3	5796
common_voice_xmf_42067604.mp3	6480
common_voice_xmf_42380652.mp3	5616
common_voice_xmf_42023778.mp3	6480
common_voice_xmf_42603153.mp3	8100
common_voice_xmf_42675833.mp3	6048
common_voice_xmf_42432030.mp3	9648
common_voice_xmf_42061929.mp3	7128
common_voice_xmf_43308157.mp3	5868
common_voice_xmf_42407507.mp3	6768
common_voice_xmf_42459642.mp3	7380
common_voice_xmf_42087921.mp3	5796
common_voice_xmf_42385168.mp3	5616
common_voice_xmf_42450769.mp3	5796
common_voice_xmf_42588469.mp3	3780
common_voice_xmf_42377129.mp3	4500
common_voice_xmf_42690911.mp3	5616
common_voice_xmf_42522263.mp3	8820
common_voice_xmf_42562458.mp3	5904
common_voice_xmf_42602997.mp3	4176
common_voice_xmf_42023481.mp3	3600
common_voice_xmf_42087707.mp3	7920
common_voice_xmf_42690613.mp3	6516
common_voice_xmf_42136927.mp3	8280
common_voice_xmf_42351577.mp3	5616
common_voice_xmf_42691015.mp3	5688
common_voice_xmf_42459624.mp3	5040
common_voice_xmf_42352519.mp3	4896
common_voice_xmf_43206394.mp3	5436
common_voice_xmf_42067484.mp3	9000
common_voice_xmf_42424176.mp3	4248
common_voice_xmf_42676117.mp3	4428
common_voice_xmf_42448458.mp3	8748
common_voice_xmf_42377765.mp3	6480
common_voice_xmf_43206591.mp3	3780
common_voice_xmf_42539261.mp3	4140
common_voice_xmf_42562032.mp3	6336
common_voice_xmf_43147228.mp3	7020
common_voice_xmf_42351198.mp3	4536
common_voice_xmf_42351997.mp3	3600
common_voice_xmf_43216421.mp3	6120
common_voice_xmf_42459660.mp3	5220
common_voice_xmf_42405925.mp3	7848
common_voice_xmf_42583129.mp3	4752
common_voice_xmf_42393748.mp3	8316
common_voice_xmf_42457236.mp3	7452
common_voice_xmf_42381306.mp3	9936
common_voice_xmf_42691051.mp3	7128
common_voice_xmf_42603206.mp3	4428
common_voice_xmf_42367822.mp3	3168
common_voice_xmf_42400695.mp3	4608
common_voice_xmf_42405558.mp3	3600
common_voice_xmf_42659027.mp3	3996
common_voice_xmf_42406030.mp3	4716
common_voice_xmf_42137289.mp3	9360
common_voice_xmf_43308144.mp3	6228
common_voice_xmf_42162875.mp3	9360
common_voice_xmf_42091862.mp3	7056
common_voice_xmf_42023506.mp3	3780
common_voice_xmf_42432028.mp3	4500
common_voice_xmf_42405630.mp3	7020
common_voice_xmf_42385903.mp3	8460
common_voice_xmf_42414513.mp3	5868
common_voice_xmf_42398343.mp3	5256
common_voice_xmf_42450798.mp3	4788
common_voice_xmf_42482532.mp3	3636
common_voice_xmf_43044140.mp3	4032
common_voice_xmf_41993762.mp3	5148
common_voice_xmf_42583443.mp3	11232
common_voice_xmf_42697298.mp3	5688
common_voice_xmf_42062062.mp3	10260
common_voice_xmf_43443387.mp3	3312
common_voice_xmf_42448406.mp3	6048
common_voice_xmf_42690885.mp3	3960
common_voice_xmf_43244035.mp3	6552
common_voice_xmf_42432025.mp3	5652
common_voice_xmf_42690858.mp3	5148
common_voice_xmf_42635532.mp3	4788
common_voice_xmf_42435793.mp3	3132
common_voice_xmf_42583447.mp3	8244
common_voice_xmf_42027138.mp3	5688
common_voice_xmf_43206392.mp3	7632
common_voice_xmf_43244038.mp3	5688
common_voice_xmf_42482274.mp3	6228
common_voice_xmf_42401093.mp3	4968
common_voice_xmf_42450808.mp3	7596
common_voice_xmf_42676111.mp3	4752
common_voice_xmf_42675965.mp3	8352
common_voice_xmf_42605008.mp3	4608
common_voice_xmf_42597966.mp3	3096
common_voice_xmf_42539416.mp3	5868
common_voice_xmf_42609457.mp3	9108
common_voice_xmf_43213759.mp3	5940
common_voice_xmf_42424305.mp3	6588
common_voice_xmf_42023712.mp3	7236
common_voice_xmf_42407663.mp3	5580
common_voice_xmf_42677766.mp3	7128
common_voice_xmf_42014386.mp3	3888
common_voice_xmf_42620958.mp3	2736
common_voice_xmf_42697302.mp3	5724
common_voice_xmf_42691092.mp3	6516
common_voice_xmf_42457136.mp3	5976
common_voice_xmf_42381438.mp3	5976
common_voice_xmf_42087803.mp3	7128
common_voice_xmf_42386132.mp3	5076
common_voice_xmf_42532432.mp3	5256
common_voice_xmf_42690721.mp3	4068
common_voice_xmf_42597963.mp3	2700
common_voice_xmf_42675922.mp3	6336
common_voice_xmf_42469007.mp3	4680
common_voice_xmf_42469193.mp3	6048
common_voice_xmf_42068002.mp3	7920
common_voice_xmf_42447347.mp3	7200
common_voice_xmf_42087849.mp3	8928
common_voice_xmf_42088079.mp3	9396
common_voice_xmf_42400625.mp3	8208
common_voice_xmf_43147282.mp3	5040
common_voice_xmf_42427827.mp3	4356
common_voice_xmf_42677737.mp3	6984
common_voice_xmf_42397661.mp3	3960
common_voice_xmf_42006622.mp3	4356
common_voice_xmf_42545605.mp3	4140
common_voice_xmf_42377586.mp3	7560
common_voice_xmf_42243029.mp3	10908
common_voice_xmf_42467760.mp3	9180
common_voice_xmf_42405727.mp3	6768
common_voice_xmf_42457451.mp3	4644
common_voice_xmf_42675888.mp3	5688
common_voice_xmf_42539141.mp3	3780
common_voice_xmf_43058494.mp3	9936
common_voice_xmf_42014095.mp3	4536
common_voice_xmf_42998366.mp3	8748
common_voice_xmf_42691585.mp3	6768
common_voice_xmf_42073830.mp3	4608
common_voice_xmf_42073898.mp3	4428
common_voice_xmf_42400710.mp3	6048
common_voice_xmf_42432032.mp3	8496
common_voice_xmf_42061846.mp3	5616
common_voice_xmf_42027186.mp3	5220
common_voice_xmf_42690598.mp3	7236
common_voice_xmf_42023492.mp3	4428
common_voice_xmf_42405930.mp3	6408
common_voice_xmf_42583306.mp3	6804
common_voice_xmf_42697215.mp3	7272
common_voice_xmf_42531810.mp3	7200
common_voice_xmf_43069558.mp3	8424
common_voice_xmf_42690777.mp3	7740
common_voice_xmf_42344719.mp3	12348
common_voice_xmf_42424223.mp3	7776
common_voice_xmf_42690925.mp3	5256
common_voice_xmf_42562306.mp3	5040
common_voice_xmf_42030451.mp3	5616
common_voice_xmf_42091833.mp3	7920
common_voice_xmf_42583478.mp3	4608
common_voice_xmf_43108818.mp3	6516
common_voice_xmf_42583425.mp3	8820
common_voice_xmf_42688160.mp3	5400
common_voice_xmf_42171613.mp3	7200
common_voice_xmf_42675858.mp3	8028
common_voice_xmf_42691006.mp3	8100
common_voice_xmf_42448435.mp3	4860
common_voice_xmf_42691538.mp3	7452
common_voice_xmf_42405564.mp3	6156
common_voice_xmf_42690945.mp3	5976
common_voice_xmf_42378296.mp3	4320
common_voice_xmf_42448960.mp3	5760
common_voice_xmf_42450855.mp3	6120
common_voice_xmf_42400714.mp3	4968
common_voice_xmf_42380692.mp3	6156
common_voice_xmf_42478119.mp3	5508
common_voice_xmf_43012655.mp3	3060
common_voice_xmf_43206448.mp3	4356
common_voice_xmf_42690939.mp3	6048
common_voice_xmf_42401015.mp3	4788
common_voice_xmf_42677679.mp3	5508
common_voice_xmf_42597953.mp3	9108
common_voice_xmf_42522250.mp3	4140
common_voice_xmf_42601098.mp3	4788
common_voice_xmf_42697275.mp3	3384
common_voice_xmf_42381310.mp3	5076
common_voice_xmf_42478130.mp3	6480
common_voice_xmf_42397776.mp3	7236
common_voice_xmf_43005046.mp3	3708
common_voice_xmf_42478084.mp3	6120
common_voice_xmf_42087977.mp3	6948
common_voice_xmf_43308365.mp3	8748
common_voice_xmf_43001345.mp3	12528
common_voice_xmf_42416368.mp3	3780
common_voice_xmf_42405991.mp3	7560
common_voice_xmf_42416370.mp3	5436
common_voice_xmf_42406014.mp3	4608
common_voice_xmf_42061579.mp3	5796
common_voice_xmf_42697278.mp3	8892
common_voice_xmf_42363490.mp3	4968
common_voice_xmf_42676108.mp3	6264
common_voice_xmf_42447356.mp3	7308
common_voice_xmf_42067285.mp3	5940
common_voice_xmf_42408087.mp3	5148
common_voice_xmf_42171684.mp3	6480
common_voice_xmf_42463008.mp3	5940
common_voice_xmf_42343422.mp3	5868
common_voice_xmf_42376176.mp3	4968
common_voice_xmf_42367984.mp3	7776
common_voice_xmf_42467743.mp3	3780
common_voice_xmf_42445349.mp3	6120
common_voice_xmf_42623811.mp3	2196
common_voice_xmf_42061645.mp3	8208
common_voice_xmf_42427762.mp3	7668
common_voice_xmf_42583399.mp3	5832
common_voice_xmf_42459759.mp3	3600
common_voice_xmf_42539326.mp3	4896
common_voice_xmf_42243301.mp3	14400
common_voice_xmf_42427812.mp3	4068
common_voice_xmf_42171659.mp3	5436
common_voice_xmf_42583463.mp3	5508
common_voice_xmf_42385300.mp3	7668
common_voice_xmf_42025604.mp3	5508
common_voice_xmf_42448009.mp3	5616
common_voice_xmf_42393831.mp3	7848
common_voice_xmf_42691052.mp3	4788
common_voice_xmf_42061999.mp3	6768
common_voice_xmf_42377534.mp3	4788
common_voice_xmf_42400781.mp3	6408
common_voice_xmf_42597914.mp3	8316
common_voice_xmf_42697259.mp3	6768
common_voice_xmf_42539426.mp3	4500
common_voice_xmf_42343484.mp3	11160
common_voice_xmf_42997713.mp3	2448
common_voice_xmf_42697232.mp3	6336
common_voice_xmf_43147263.mp3	3600
common_voice_xmf_42450795.mp3	4320
common_voice_xmf_42691485.mp3	9072
common_voice_xmf_42381248.mp3	3816
common_voice_xmf_43206521.mp3	4752
common_voice_xmf_42432043.mp3	4716
common_voice_xmf_43147600.mp3	5796
common_voice_xmf_42091861.mp3	5760
common_voice_xmf_42385166.mp3	4896
common_voice_xmf_43075647.mp3	4068
common_voice_xmf_42014745.mp3	5220
common_voice_xmf_43147380.mp3	4428
common_voice_xmf_42697287.mp3	5904
common_voice_xmf_42597967.mp3	6120
common_voice_xmf_42450807.mp3	5508
common_voice_xmf_42062021.mp3	6300
common_voice_xmf_42448003.mp3	9216
common_voice_xmf_42435788.mp3	8496
common_voice_xmf_42400219.mp3	7848
common_voice_xmf_45656094.mp3	3168
common_voice_xmf_42385906.mp3	7128
common_voice_xmf_42435780.mp3	4248
common_voice_xmf_43127219.mp3	5508
common_voice_xmf_42386112.mp3	3780
common_voice_xmf_42087807.mp3	7020
common_voice_xmf_42467752.mp3	6228
common_voice_xmf_42087724.mp3	8388
common_voice_xmf_42605016.mp3	4860
common_voice_xmf_42908687.mp3	8388
common_voice_xmf_42457363.mp3	11520
common_voice_xmf_42061643.mp3	5508
common_voice_xmf_42243303.mp3	11628
common_voice_xmf_42392712.mp3	6300
common_voice_xmf_42136378.mp3	5148
common_voice_xmf_42442738.mp3	5508
common_voice_xmf_42380896.mp3	9036
common_voice_xmf_42583070.mp3	6408
common_voice_xmf_42677682.mp3	7272
common_voice_xmf_42368144.mp3	7560
common_voice_xmf_42697299.mp3	8784
common_voice_xmf_42243291.mp3	5436
common_voice_xmf_42416008.mp3	3240
common_voice_xmf_42243196.mp3	9000
common_voice_xmf_42447667.mp3	4968
common_voice_xmf_42459653.mp3	2196
common_voice_xmf_42343521.mp3	5976
common_voice_xmf_42604990.mp3	5220
common_voice_xmf_42400999.mp3	6660
common_voice_xmf_42601157.mp3	5796
common_voice_xmf_43127248.mp3	7128
common_voice_xmf_42393849.mp3	4680
common_voice_xmf_42367818.mp3	4428
common_voice_xmf_42104578.mp3	8856
common_voice_xmf_42427943.mp3	5868
common_voice_xmf_42677726.mp3	5796
common_voice_xmf_42447685.mp3	4788
common_voice_xmf_42063132.mp3	6696
common_voice_xmf_42522583.mp3	5256
common_voice_xmf_42635498.mp3	7200
common_voice_xmf_42690888.mp3	4896
common_voice_xmf_42601092.mp3	5112
common_voice_xmf_42344718.mp3	5328
common_voice_xmf_42023648.mp3	6588
common_voice_xmf_42137681.mp3	6768
common_voice_xmf_42067513.mp3	6408
common_voice_xmf_42463075.mp3	4356
common_voice_xmf_42377776.mp3	8496
common_voice_xmf_42462723.mp3	4968
common_voice_xmf_42405744.mp3	3960
common_voice_xmf_42397652.mp3	4248
common_voice_xmf_42676039.mp3	5652
common_voice_xmf_42609453.mp3	4968
common_voice_xmf_42104547.mp3	4968
common_voice_xmf_42635377.mp3	3240
common_voice_xmf_42343190.mp3	4680
common_voice_xmf_42243235.mp3	13968
common_voice_xmf_42027302.mp3	4356
common_voice_xmf_43127475.mp3	4716
common_voice_xmf_41993772.mp3	6588
common_voice_xmf_42435895.mp3	5940
common_voice_xmf_41970699.mp3	10368
common_voice_xmf_42690812.mp3	5976
common_voice_xmf_42088035.mp3	9180
common_voice_xmf_42459658.mp3	5760
common_voice_xmf_42533311.mp3	6768
common_voice_xmf_42400547.mp3	5796
common_voice_xmf_42162965.mp3	6948
common_voice_xmf_42091831.mp3	7200
common_voice_xmf_42351695.mp3	7056
common_voice_xmf_42447663.mp3	8028
common_voice_xmf_42061578.mp3	7488
common_voice_xmf_42392801.mp3	5256
common_voice_xmf_42073946.mp3	6660
common_voice_xmf_42397361.mp3	6048
common_voice_xmf_42604979.mp3	4896
common_voice_xmf_42162908.mp3	9108
common_voice_xmf_42447308.mp3	9180
common_voice_xmf_42457452.mp3	6948
common_voice_xmf_42562169.mp3	9036
common_voice_xmf_42014310.mp3	6696
common_voice_xmf_42435789.mp3	7812
common_voice_xmf_42531849.mp3	6588
common_voice_xmf_44952588.mp3	4824
common_voice_xmf_42435797.mp3	7956
common_voice_xmf_42025606.mp3	5400
common_voice_xmf_42377059.mp3	6408
common_voice_xmf_43308355.mp3	6516
common_voice_xmf_42448492.mp3	6588
common_voice_xmf_42377064.mp3	4068
common_voice_xmf_42427881.mp3	7308
common_voice_xmf_42635516.mp3	5400
common_voice_xmf_42405607.mp3	5940
common_voice_xmf_42376895.mp3	6660
common_voice_xmf_42676038.mp3	4356
common_voice_xmf_42435750.mp3	11268
common_voice_xmf_42457276.mp3	4644
common_voice_xmf_42697266.mp3	5112
common_voice_xmf_42351696.mp3	7848
common_voice_xmf_42439503.mp3	9288
common_voice_xmf_42447495.mp3	6876
common_voice_xmf_42532338.mp3	5940
common_voice_xmf_42027299.mp3	7920
common_voice_xmf_42067531.mp3	4356
common_voice_xmf_42583389.mp3	6516
common_voice_xmf_42539329.mp3	6516
common_voice_xmf_42380809.mp3	7596
common_voice_xmf_42467751.mp3	3456
common_voice_xmf_42073924.mp3	8748
common_voice_xmf_42539084.mp3	3600
common_voice_xmf_43243988.mp3	3492
common_voice_xmf_42603208.mp3	4860
common_voice_xmf_42583221.mp3	7848
common_voice_xmf_42243237.mp3	6696
common_voice_xmf_42450862.mp3	5868
common_voice_xmf_42539080.mp3	7920
common_voice_xmf_42690674.mp3	6480
common_voice_xmf_42006596.mp3	12348
common_voice_xmf_42444188.mp3	5688
common_voice_xmf_42469100.mp3	8280
common_voice_xmf_42104548.mp3	7596
common_voice_xmf_42073878.mp3	7668
common_voice_xmf_42601202.mp3	5472
common_voice_xmf_42539354.mp3	5328
common_voice_xmf_42087683.mp3	8856
common_voice_xmf_42462559.mp3	4788
common_voice_xmf_42014776.mp3	6588
common_voice_xmf_42482482.mp3	5400
common_voice_xmf_43108765.mp3	8640
common_voice_xmf_41964919.mp3	4896
